"race","race_state","state","state_long","type","year","pollster","samplesize","startdate","enddate","democrat_name","democrat_poll","democrat_result","republican_name","republican_poll","republican_result"
"2012_Sen-G_WI","2012_Sen-G_WI","WI","wisconsin","Sen-G",2012,"Mason-Dixon Polling & Research, Inc.",625,2012-10-16,2012-10-16,"Democrat",47,51.41,"Republican",45,45.86
"2012_House-G_FL-18","2012_House-G_FL","FL","florida","House-G",2012,"Frederick Polls",333,2012-10-17,2012-10-17,"Democrat",47,50.28,"Republican",47,49.7
"2012_House-G_FL-18","2012_House-G_FL","FL","florida","House-G",2012,"Susquehanna Polling & Research, Inc.",752,2012-10-17,2012-10-17,"Democrat",48,50.28,"Republican",49,49.7
"2012_House-G_IL-11","2012_House-G_IL","IL","illinois","House-G",2012,"Garin-Hart-Yang Research Group",402,2012-10-17,2012-10-17,"Democrat",49,58.57,"Republican",45,41.43
"2012_House-G_IL-17","2012_House-G_IL","IL","illinois","House-G",2012,"GBA Strategies",450,2012-10-17,2012-10-17,"Democrat",49,53.28,"Republican",45,46.72
"2012_House-G_IL-8","2012_House-G_IL","IL","illinois","House-G",2012,"Anzalone Liszt Grove Research",400,2012-10-17,2012-10-17,"Democrat",54,54.74,"Republican",39,45.26
"2012_House-G_NY-18","2012_House-G_NY","NY","new york","House-G",2012,"Siena College",615,2012-10-17,2012-10-17,"Democrat",42,51.95,"Republican",49,48.05
"2012_Sen-G_MO","2012_Sen-G_MO","MO","missouri","Sen-G",2012,"Rasmussen Reports/Pulse Opinion Research",500,2012-10-17,2012-10-17,"Democrat",51,54.81,"Republican",43,39.11
"2012_Sen-G_OH","2012_Sen-G_OH","OH","ohio","Sen-G",2012,"Public Opinion Strategies",600,2012-10-17,2012-10-17,"Democrat",43,50.7,"Republican",44,44.7
"2012_Sen-G_OH","2012_Sen-G_OH","OH","ohio","Sen-G",2012,"Rasmussen Reports/Pulse Opinion Research",750,2012-10-17,2012-10-17,"Democrat",49,50.7,"Republican",44,44.7
"2012_Sen-G_VA","2012_Sen-G_VA","VA","virginia","Sen-G",2012,"Garin-Hart-Yang Research Group",802,2012-10-17,2012-10-17,"Democrat",48,52.87,"Republican",44,46.96
"2012_House-G_MI-3","2012_House-G_MI","MI","michigan","House-G",2012,"Glengariff Group, Inc.",400,2012-10-18,2012-10-18,"Democrat",35,44.17,"Republican",34,52.62
"2012_House-G_MN-2","2012_House-G_MN","MN","minnesota","House-G",2012,"SurveyUSA",565,2012-10-18,2012-10-18,"Democrat",41,45.85,"Republican",49,54.01
"2012_House-G_NY-25","2012_House-G_NY","NY","new york","House-G",2012,"GBA Strategies",400,2012-10-18,2012-10-18,"Democrat",53,57.41,"Republican",43,42.59
"2012_Sen-G_CA","2012_Sen-G_CA","CA","california","Sen-G",2012,"Greenberg Quinlan Rosner/American Viewpoint",1440,2012-10-18,2012-10-18,"Democrat",55,62.52,"Republican",38,37.48
"2012_Sen-G_FL","2012_Sen-G_FL","FL","florida","Sen-G",2012,"Public Policy Polling",800,2012-10-18,2012-10-18,"Democrat",45,55.23,"Republican",41,42.23
"2012_Sen-G_FL","2012_Sen-G_FL","FL","florida","Sen-G",2012,"Rasmussen Reports/Pulse Opinion Research",750,2012-10-18,2012-10-18,"Democrat",48,55.23,"Republican",43,42.23
"2012_Sen-G_FL","2012_Sen-G_FL","FL","florida","Sen-G",2012,"SurveyUSA",600,2012-10-18,2012-10-18,"Democrat",48,55.23,"Republican",40,42.23
"2012_Sen-G_ND","2012_Sen-G_ND","ND","north dakota","Sen-G",2012,"Mellman Group",600,2012-10-18,2012-10-18,"Democrat",45,50.23,"Republican",42,49.33
"2012_Sen-G_ND","2012_Sen-G_ND","ND","north dakota","Sen-G",2012,"Rasmussen Reports/Pulse Opinion Research",600,2012-10-18,2012-10-18,"Democrat",45,50.23,"Republican",50,49.33
"2012_Sen-G_NJ","2012_Sen-G_NJ","NJ","new jersey","Sen-G",2012,"SurveyUSA",577,2012-10-18,2012-10-18,"Democrat",53,58.84,"Republican",33,39.39
"2012_Sen-G_TX","2012_Sen-G_TX","TX","texas","Sen-G",2012,"University of Texas",540,2012-10-18,2012-10-18,"Democrat",39,40.62,"Republican",54,56.46
"2012_Sen-G_VA","2012_Sen-G_VA","VA","virginia","Sen-G",2012,"Rasmussen Reports/Pulse Opinion Research",750,2012-10-18,2012-10-18,"Democrat",49,52.87,"Republican",48,46.96
"2012_Sen-G_WI","2012_Sen-G_WI","WI","wisconsin","Sen-G",2012,"Rasmussen Reports/Pulse Opinion Research",500,2012-10-18,2012-10-18,"Democrat",46,51.41,"Republican",48,45.86
"2012_House-G_HI-1","2012_House-G_HI","HI","hawaii","House-G",2012,"Ward Research (Honolulu Star-Advertiser)",376,2012-10-19,2012-10-19,"Democrat",52,53.47,"Republican",41,44.44
"2012_House-G_NH-1","2012_House-G_NH","NH","new hampshire","House-G",2012,"University of New Hampshire",364,2012-10-19,2012-10-19,"Democrat",38,49.78,"Republican",41,46.01
"2012_House-G_NH-2","2012_House-G_NH","NH","new hampshire","House-G",2012,"University of New Hampshire",408,2012-10-19,2012-10-19,"Democrat",39,50.2,"Republican",36,45.37
"2012_Sen-G_FL","2012_Sen-G_FL","FL","florida","Sen-G",2012,"Angus Reid Global",502,2012-10-19,2012-10-19,"Democrat",48,55.23,"Republican",33,42.23
"2012_Sen-G_HI","2012_Sen-G_HI","HI","hawaii","Sen-G",2012,"Ward Research (Honolulu Star-Advertiser)",786,2012-10-19,2012-10-19,"Democrat",57,62.6,"Republican",35,37.4
"2012_Sen-G_IN","2012_Sen-G_IN","IN","indiana","Sen-G",2012,"Global Strategy Group",603,2012-10-19,2012-10-19,"Democrat",40,50.03,"Republican",38,44.3
"2012_Sen-G_MI","2012_Sen-G_MI","MI","michigan","Sen-G",2012,"Angus Reid Global",551,2012-10-19,2012-10-19,"Democrat",51,58.8,"Republican",34,37.98
"2012_Sen-G_OH","2012_Sen-G_OH","OH","ohio","Sen-G",2012,"Angus Reid Global",550,2012-10-19,2012-10-19,"Democrat",45,50.7,"Republican",39,44.7
"2012_Sen-G_OH","2012_Sen-G_OH","OH","ohio","Sen-G",2012,"Public Policy Polling",532,2012-10-19,2012-10-19,"Democrat",49,50.7,"Republican",44,44.7
"2012_Sen-G_OH","2012_Sen-G_OH","OH","ohio","Sen-G",2012,"Quinnipiac University",1548,2012-10-19,2012-10-19,"Democrat",51,50.7,"Republican",42,44.7
"2012_Sen-G_PA","2012_Sen-G_PA","PA","pennsylvania","Sen-G",2012,"Angus Reid Global",559,2012-10-19,2012-10-19,"Democrat",44,53.69,"Republican",39,44.59
"2012_Sen-G_PA","2012_Sen-G_PA","PA","pennsylvania","Sen-G",2012,"Muhlenberg College",444,2012-10-19,2012-10-19,"Democrat",45,53.69,"Republican",37,44.59
"2012_Sen-G_TN","2012_Sen-G_TN","TN","tennessee","Sen-G",2012,"Middle Tennessee State University",609,2012-10-19,2012-10-19,"Democrat",21,30.41,"Republican",59,64.89
"2012_Sen-G_WI","2012_Sen-G_WI","WI","wisconsin","Sen-G",2012,"Angus Reid Global",502,2012-10-19,2012-10-19,"Democrat",45,51.41,"Republican",42,45.86
"2012_House-G_CA-52","2012_House-G_CA","CA","california","House-G",2012,"Grove Insight",400,2012-10-20,2012-10-20,"Democrat",45,51.18,"Republican",40,48.82
"2012_House-G_FL-22","2012_House-G_FL","FL","florida","House-G",2012,"Anzalone Liszt Grove Research",501,2012-10-20,2012-10-20,"Democrat",47,54.63,"Republican",37,45.37
"2012_House-G_IL-13","2012_House-G_IL","IL","illinois","House-G",2012,"Anzalone Liszt Grove Research",400,2012-10-20,2012-10-20,"Democrat",48,46.21,"Republican",39,46.55
"2012_House-G_MI-3","2012_House-G_MI","MI","michigan","House-G",2012,"Public Opinion Strategies",400,2012-10-20,2012-10-20,"Democrat",36,44.17,"Republican",50,52.62
"2012_House-G_MT-1","2012_House-G_MT","MT","montana","House-G",2012,"Pharos Research Group",828,2012-10-20,2012-10-20,"Democrat",41,42.72,"Republican",47,53.25
"2012_House-G_ND-1","2012_House-G_ND","ND","north dakota","House-G",2012,"Pharos Research Group",807,2012-10-20,2012-10-20,"Democrat",42,41.7,"Republican",54,54.89
"2012_House-G_WA-1","2012_House-G_WA","WA","washington","House-G",2012,"SurveyUSA",610,2012-10-20,2012-10-20,"Democrat",47,53.94,"Republican",44,46.06
"2012_Sen-G_FL","2012_Sen-G_FL","FL","florida","Sen-G",2012,"Pharos Research Group",759,2012-10-20,2012-10-20,"Democrat",51.52,55.23,"Republican",43.74,42.23
"2012_Sen-G_IN","2012_Sen-G_IN","IN","indiana","Sen-G",2012,"Pharos Research Group",754,2012-10-20,2012-10-20,"Democrat",45.62,50.03,"Republican",46.15,44.3
"2012_Sen-G_MA","2012_Sen-G_MA","MA","massachusetts","Sen-G",2012,"Kimball Political Consulting",761,2012-10-20,2012-10-20,"Democrat",48,53.74,"Republican",46,46.19
"2012_Sen-G_MO","2012_Sen-G_MO","MO","missouri","Sen-G",2012,"Public Policy Polling",582,2012-10-20,2012-10-20,"Democrat",46,54.81,"Republican",40,39.11
"2012_Sen-G_MT","2012_Sen-G_MT","MT","montana","Sen-G",2012,"Pharos Research Group",828,2012-10-20,2012-10-20,"Democrat",48.43,48.58,"Republican",46.26,44.86
"2012_Sen-G_ND","2012_Sen-G_ND","ND","north dakota","Sen-G",2012,"Pharos Research Group",807,2012-10-20,2012-10-20,"Democrat",49,50.23,"Republican",48,49.33
"2012_Sen-G_NE","2012_Sen-G_NE","NE","nebraska","Sen-G",2012,"Pharos Research Group",783,2012-10-20,2012-10-20,"Democrat",48,42.23,"Republican",48,57.77
"2012_Sen-G_NY","2012_Sen-G_NY","NY","new york","Sen-G",2012,"Marist College",565,2012-10-20,2012-10-20,"Democrat",68,72.19,"Republican",24,26.33
"2012_Sen-G_OH","2012_Sen-G_OH","OH","ohio","Sen-G",2012,"Pharos Research Group",810,2012-10-20,2012-10-20,"Democrat",52,50.7,"Republican",41,44.7
"2012_Sen-G_OH","2012_Sen-G_OH","OH","ohio","Sen-G",2012,"Suffolk University",600,2012-10-20,2012-10-20,"Democrat",46,50.7,"Republican",39,44.7
"2012_Sen-G_PA","2012_Sen-G_PA","PA","pennsylvania","Sen-G",2012,"Pharos Research Group",760,2012-10-20,2012-10-20,"Democrat",52,53.69,"Republican",42,44.59
"2012_Sen-G_VA","2012_Sen-G_VA","VA","virginia","Sen-G",2012,"Clout Research/Wenzel Strategies",1000,2012-10-20,2012-10-20,"Democrat",46,52.87,"Republican",49,46.96
"2012_House-G_CA-36","2012_House-G_CA","CA","california","House-G",2012,"Lake Research Partners",409,2012-10-21,2012-10-21,"Democrat",48,52.94,"Republican",42,47.06
"2012_House-G_IL-2","2012_House-G_IL","IL","illinois","House-G",2012,"We Ask America",819,2012-10-21,2012-10-21,"Democrat",58,63.25,"Republican",27,23.22
"2012_Sen-G_AZ","2012_Sen-G_AZ","AZ","arizona","Sen-G",2012,"Rasmussen Reports/Pulse Opinion Research",500,2012-10-21,2012-10-21,"Democrat",44,46.16,"Republican",50,49.18
"2012_Sen-G_CT","2012_Sen-G_CT","CT","connecticut","Sen-G",2012,"Quinnipiac University",1412,2012-10-21,2012-10-21,"Democrat",49,54.82,"Republican",43,43.07
"2012_Sen-G_CT","2012_Sen-G_CT","CT","connecticut","Sen-G",2012,"Rasmussen Reports/Pulse Opinion Research",500,2012-10-21,2012-10-21,"Democrat",48,54.82,"Republican",47,43.07
"2012_Sen-G_CT","2012_Sen-G_CT","CT","connecticut","Sen-G",2012,"SurveyUSA",575,2012-10-21,2012-10-21,"Democrat",47,54.82,"Republican",43,43.07
"2012_Sen-G_MN","2012_Sen-G_MN","MN","minnesota","Sen-G",2012,"Rasmussen Reports/Pulse Opinion Research",500,2012-10-21,2012-10-21,"Democrat",56,65.23,"Republican",33,30.53
"2012_Sen-G_OH","2012_Sen-G_OH","OH","ohio","Sen-G",2012,"SurveyUSA",609,2012-10-21,2012-10-21,"Democrat",43,50.7,"Republican",42,44.7
"2012_Sen-G_OH","2012_Sen-G_OH","OH","ohio","Sen-G",2012,"University of Cincinnati (Ohio Poll)",1015,2012-10-21,2012-10-21,"Democrat",51,50.7,"Republican",47,44.7
"2012_House-G_CT-5","2012_House-G_CT","CT","connecticut","House-G",2012,"Garin-Hart-Yang Research Group",400,2012-10-22,2012-10-22,"Democrat",46,51.31,"Republican",42,48.69
"2012_House-G_IL-8","2012_House-G_IL","IL","illinois","House-G",2012,"Market Shares Corp.",600,2012-10-22,2012-10-22,"Democrat",50,54.74,"Republican",40,45.26
"2012_House-G_NV-3","2012_House-G_NV","NV","nevada","House-G",2012,"SurveyUSA",502,2012-10-22,2012-10-22,"Democrat",40,42.87,"Republican",50,50.36
"2012_House-G_NY-21","2012_House-G_NY","NY","new york","House-G",2012,"Global Strategy Group",403,2012-10-22,2012-10-22,"Democrat",47,50.16,"Republican",40,48.19
"2012_Sen-G_MA","2012_Sen-G_MA","MA","massachusetts","Sen-G",2012,"MassINC Polling Group",516,2012-10-22,2012-10-22,"Democrat",50,53.74,"Republican",44,46.19
"2012_Sen-G_MD","2012_Sen-G_MD","MD","maryland","Sen-G",2012,"OpinionWorks",801,2012-10-22,2012-10-22,"Democrat",50,55.98,"Republican",24,26.33
"2012_House-G_MD-6","2012_House-G_MD","MD","maryland","House-G",2012,"OpinionWorks",610,2012-10-23,2012-10-23,"Democrat",42,58.77,"Republican",41,37.9
"2012_House-G_MI-11","2012_House-G_MI","MI","michigan","House-G",2012,"Baydoun Consulting",392,2012-10-23,2012-10-23,"Democrat",39,44.36,"Republican",47,50.76
"2012_House-G_TN-4","2012_House-G_TN","TN","tennessee","House-G",2012,"Public Opinion Strategies",400,2012-10-23,2012-10-23,"Democrat",36,44.24,"Republican",49,55.76
"2012_Sen-G_FL","2012_Sen-G_FL","FL","florida","Sen-G",2012,"Mason-Dixon Polling & Research, Inc.",625,2012-10-23,2012-10-23,"Democrat",47,55.23,"Republican",44,42.23
"2012_Sen-G_FL","2012_Sen-G_FL","FL","florida","Sen-G",2012,"Susquehanna Polling & Research, Inc.",1001,2012-10-23,2012-10-23,"Democrat",49,55.23,"Republican",44,42.23
"2012_Sen-G_NV","2012_Sen-G_NV","NV","nevada","Sen-G",2012,"Public Policy Polling",636,2012-10-23,2012-10-23,"Democrat",44,44.71,"Republican",44,45.87
"2012_Sen-G_NV","2012_Sen-G_NV","NV","nevada","Sen-G",2012,"Rasmussen Reports/Pulse Opinion Research",500,2012-10-23,2012-10-23,"Democrat",45,44.71,"Republican",50,45.87
"2012_Sen-G_NY","2012_Sen-G_NY","NY","new york","Sen-G",2012,"Siena College",750,2012-10-23,2012-10-23,"Democrat",67,72.19,"Republican",24,26.33
"2012_Sen-G_OH","2012_Sen-G_OH","OH","ohio","Sen-G",2012,"Rasmussen Reports/Pulse Opinion Research",750,2012-10-23,2012-10-23,"Democrat",48,50.7,"Republican",44,44.7
"2012_Sen-G_VA","2012_Sen-G_VA","VA","virginia","Sen-G",2012,"Zogby Interactive/JZ Analytics",832,2012-10-23,2012-10-23,"Democrat",46,52.87,"Republican",44,46.96
"2012_House-G_NE-1","2012_House-G_NE","NE","nebraska","House-G",2012,"Wiese Research Associates, Inc.",200,2012-10-24,2012-10-24,"Democrat",24,31.71,"Republican",65,68.29
"2012_House-G_NE-2","2012_House-G_NE","NE","nebraska","House-G",2012,"Wiese Research Associates, Inc.",352,2012-10-24,2012-10-24,"Democrat",43,49.2,"Republican",47,50.8
"2012_House-G_NE-3","2012_House-G_NE","NE","nebraska","House-G",2012,"Wiese Research Associates, Inc.",200,2012-10-24,2012-10-24,"Democrat",24,25.83,"Republican",64,74.17
"2012_House-G_NM-1","2012_House-G_NM","NM","new mexico","House-G",2012,"Research & Polling, Inc.",401,2012-10-24,2012-10-24,"Democrat",51,59.06,"Republican",36,40.77
"2012_House-G_NM-2","2012_House-G_NM","NM","new mexico","House-G",2012,"Research & Polling, Inc.",113,2012-10-24,2012-10-24,"Democrat",38,40.87,"Republican",56,59.06
"2012_House-G_NM-3","2012_House-G_NM","NM","new mexico","House-G",2012,"Research & Polling, Inc.",148,2012-10-24,2012-10-24,"Democrat",53,63.12,"Republican",35,36.88
"2012_Sen-G_CA","2012_Sen-G_CA","CA","california","Sen-G",2012,"Field Research Corporation (Field Poll)",1566,2012-10-24,2012-10-24,"Democrat",54,62.52,"Republican",33,37.48
"2012_Sen-G_MN","2012_Sen-G_MN","MN","minnesota","Sen-G",2012,"Mason-Dixon Polling & Research, Inc.",800,2012-10-24,2012-10-24,"Democrat",65,65.23,"Republican",22,30.53
"2012_Sen-G_MO","2012_Sen-G_MO","MO","missouri","Sen-G",2012,"Mason-Dixon Polling & Research, Inc.",625,2012-10-24,2012-10-24,"Democrat",45,54.81,"Republican",43,39.11
"2012_Sen-G_NE","2012_Sen-G_NE","NE","nebraska","Sen-G",2012,"Wiese Research Associates, Inc.",800,2012-10-24,2012-10-24,"Democrat",45,42.23,"Republican",48,57.77
"2012_Sen-G_NE","2012_Sen-G_NE","NE","nebraska","Sen-G",2012,"Wiese Research Associates, Inc.",650,2012-10-24,2012-10-24,"Democrat",46,42.23,"Republican",49,57.77
"2012_Sen-G_NJ","2012_Sen-G_NJ","NJ","new jersey","Sen-G",2012,"Philadelphia Inquirer",601,2012-10-24,2012-10-24,"Democrat",50,58.84,"Republican",32,39.39
"2012_Sen-G_NM","2012_Sen-G_NM","NM","new mexico","Sen-G",2012,"Public Policy Polling",727,2012-10-24,2012-10-24,"Democrat",52,51.01,"Republican",44,45.28
"2012_Sen-G_NM","2012_Sen-G_NM","NM","new mexico","Sen-G",2012,"Research & Polling, Inc.",650,2012-10-24,2012-10-24,"Democrat",50,51.01,"Republican",42,45.28
"2012_Sen-G_NV","2012_Sen-G_NV","NV","nevada","Sen-G",2012,"Marist College",1042,2012-10-24,2012-10-24,"Democrat",45,44.71,"Republican",48,45.87
"2012_Sen-G_NV","2012_Sen-G_NV","NV","nevada","Sen-G",2012,"TCJ Research",1000,2012-10-24,2012-10-24,"Democrat",45.3,44.71,"Republican",50.8,45.87
"2012_Sen-G_NY","2012_Sen-G_NY","NY","new york","Sen-G",2012,"SurveyUSA",554,2012-10-24,2012-10-24,"Democrat",64,72.19,"Republican",22,26.33
"2012_Sen-G_PA","2012_Sen-G_PA","PA","pennsylvania","Sen-G",2012,"Philadelphia Inquirer",600,2012-10-24,2012-10-24,"Democrat",49,53.69,"Republican",42,44.59
"2012_Sen-G_PA","2012_Sen-G_PA","PA","pennsylvania","Sen-G",2012,"Rasmussen Reports/Pulse Opinion Research",500,2012-10-24,2012-10-24,"Democrat",46,53.69,"Republican",45,44.59
"2012_Sen-G_PA","2012_Sen-G_PA","PA","pennsylvania","Sen-G",2012,"TCJ Research",1000,2012-10-24,2012-10-24,"Democrat",46.6,53.69,"Republican",48,44.59
"2012_Sen-G_VA","2012_Sen-G_VA","VA","virginia","Sen-G",2012,"ABC News/Washington Post",1228,2012-10-24,2012-10-24,"Democrat",51,52.87,"Republican",44,46.96
"2012_Sen-G_VA","2012_Sen-G_VA","VA","virginia","Sen-G",2012,"Rasmussen Reports/Pulse Opinion Research",750,2012-10-24,2012-10-24,"Democrat",49,52.87,"Republican",48,46.96
"2012_Sen-G_VA","2012_Sen-G_VA","VA","virginia","Sen-G",2012,"TCJ Research",1000,2012-10-24,2012-10-24,"Democrat",47.2,52.87,"Republican",48.5,46.96
"2012_House-G_HI-1","2012_House-G_HI","HI","hawaii","House-G",2012,"Merriman River Group",657,2012-10-25,2012-10-25,"Democrat",54,53.47,"Republican",43,44.44
"2012_House-G_HI-2","2012_House-G_HI","HI","hawaii","House-G",2012,"Merriman River Group",562,2012-10-25,2012-10-25,"Democrat",73,76.84,"Republican",15,18.56
"2012_House-G_MN-8","2012_House-G_MN","MN","minnesota","House-G",2012,"OnMessage Inc.",400,2012-10-25,2012-10-25,"Democrat",40,54.28,"Republican",50,45.39
"2012_House-G_NY-19","2012_House-G_NY","NY","new york","House-G",2012,"Public Opinion Strategies",400,2012-10-25,2012-10-25,"Democrat",39,47.15,"Republican",49,52.85
"2012_House-G_NY-21","2012_House-G_NY","NY","new york","House-G",2012,"Public Opinion Strategies",400,2012-10-25,2012-10-25,"Democrat",42,50.16,"Republican",40,48.19
"2012_House-G_OH-16","2012_House-G_OH","OH","ohio","House-G",2012,"OnMessage Inc.",400,2012-10-25,2012-10-25,"Democrat",41,47.95,"Republican",51,52.05
"2012_House-G_RI-1","2012_House-G_RI","RI","rhode island","House-G",2012,"OnMessage Inc.",400,2012-10-25,2012-10-25,"Democrat",39,52.95,"Republican",45,40.82
"2012_Sen-G_CA","2012_Sen-G_CA","CA","california","Sen-G",2012,"M4 Strategies",2115,2012-10-25,2012-10-25,"Democrat",51,62.52,"Republican",32,37.48
"2012_Sen-G_FL","2012_Sen-G_FL","FL","florida","Sen-G",2012,"Rasmussen Reports/Pulse Opinion Research",750,2012-10-25,2012-10-25,"Democrat",49,55.23,"Republican",46,42.23
"2012_Sen-G_MA","2012_Sen-G_MA","MA","massachusetts","Sen-G",2012,"Rasmussen Reports/Pulse Opinion Research",500,2012-10-25,2012-10-25,"Democrat",52,53.74,"Republican",47,46.19
"2012_Sen-G_MO","2012_Sen-G_MO","MO","missouri","Sen-G",2012,"Kiley & Company",600,2012-10-25,2012-10-25,"Democrat",53,54.81,"Republican",39,39.11
"2012_Sen-G_VA","2012_Sen-G_VA","VA","virginia","Sen-G",2012,"Roanoke College",638,2012-10-25,2012-10-25,"Democrat",42,52.87,"Republican",47,46.96
"2012_Sen-G_WA","2012_Sen-G_WA","WA","washington","Sen-G",2012,"University of Washington",632,2012-10-25,2012-10-25,"Democrat",60.8,60.45,"Republican",33.3,39.55
"2012_Sen-G_WA","2012_Sen-G_WA","WA","washington","Sen-G",2012,"University of Washington",722,2012-10-25,2012-10-25,"Democrat",59.4,60.45,"Republican",31.6,39.55
"2012_Sen-G_WI","2012_Sen-G_WI","WI","wisconsin","Sen-G",2012,"Rasmussen Reports/Pulse Opinion Research",500,2012-10-25,2012-10-25,"Democrat",47,51.41,"Republican",48,45.86
"2012_House-G_CA-7","2012_House-G_CA","CA","california","House-G",2012,"Public Policy Polling",792,2012-10-26,2012-10-26,"Democrat",46,51.68,"Republican",46,48.32
"2012_House-G_FL-18","2012_House-G_FL","FL","florida","House-G",2012,"Public Policy Polling",631,2012-10-26,2012-10-26,"Democrat",48,50.28,"Republican",47,49.7
"2012_House-G_IL-8","2012_House-G_IL","IL","illinois","House-G",2012,"Public Policy Polling",500,2012-10-26,2012-10-26,"Democrat",54,54.74,"Republican",40,45.26
"2012_House-G_MN-8","2012_House-G_MN","MN","minnesota","House-G",2012,"Public Policy Polling",1020,2012-10-26,2012-10-26,"Democrat",48,54.28,"Republican",44,45.39
"2012_House-G_NH-1","2012_House-G_NH","NH","new hampshire","House-G",2012,"Public Policy Polling",654,2012-10-26,2012-10-26,"Democrat",47,49.78,"Republican",48,46.01
"2012_House-G_RI-1","2012_House-G_RI","RI","rhode island","House-G",2012,"Fleming & Associates",300,2012-10-26,2012-10-26,"Democrat",43,52.95,"Republican",42,40.82
"2012_House-G_RI-2","2012_House-G_RI","RI","rhode island","House-G",2012,"Fleming & Associates",301,2012-10-26,2012-10-26,"Democrat",48,55.72,"Republican",31,35.12
"2012_Sen-G_FL","2012_Sen-G_FL","FL","florida","Sen-G",2012,"Quinnipiac University",1073,2012-10-26,2012-10-26,"Democrat",52,55.23,"Republican",39,42.23
"2012_Sen-G_FL","2012_Sen-G_FL","FL","florida","Sen-G",2012,"SurveyUSA",595,2012-10-26,2012-10-26,"Democrat",49,55.23,"Republican",41,42.23
"2012_Sen-G_HI","2012_Sen-G_HI","HI","hawaii","Sen-G",2012,"Merriman River Group",1218,2012-10-26,2012-10-26,"Democrat",55,62.6,"Republican",40,37.4
"2012_Sen-G_MA","2012_Sen-G_MA","MA","massachusetts","Sen-G",2012,"University of New Hampshire",583,2012-10-26,2012-10-26,"Democrat",47,53.74,"Republican",47,46.19
"2012_Sen-G_NV","2012_Sen-G_NV","NV","nevada","Sen-G",2012,"SurveyUSA",1212,2012-10-26,2012-10-26,"Democrat",40,44.71,"Republican",46,45.87
"2012_Sen-G_OH","2012_Sen-G_OH","OH","ohio","Sen-G",2012,"Quinnipiac University",1110,2012-10-26,2012-10-26,"Democrat",51,50.7,"Republican",42,44.7
"2012_Sen-G_PA","2012_Sen-G_PA","PA","pennsylvania","Sen-G",2012,"Franklin & Marshall College",547,2012-10-26,2012-10-26,"Democrat",48,53.69,"Republican",39,44.59
